Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,CITY OF RIALTO METRO PARKING 2,290 S Palm Ave,,Rialto,CA,92376,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.096786,-117.373106,2026-03-02,202733,2026-03-02 02:37:10 UTC,,,,2021-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,6268 Westchester Pkwy,6268 Westchester Pkwy,,Los Angeles,CA,90045,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,33.9547012,-118.395775,2026-03-02,202767,2026-03-02 05:15:38 UTC,,,,2021-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHANCELLOR PARK PLAZA,4510 Executive Way,Lower level P1,San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.875546,-117.211316,2026-03-02,202773,2026-03-02 01:54:08 UTC,,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHANCELLOR PARK SURFACE,4510 Executive Way,,San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,32.875778,-117.211073,2026-03-02,202774,2026-03-02 01:54:09 UTC,,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BAY MEADOWS 3 STATION 3 P2,2950 S Delaware St,Garage P2,San Mateo,CA,94403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.542655,-122.300432,2026-03-02,202779,2026-03-02 02:32:36 UTC,,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCFARLAND EV CPE250,100 Industrial St,,McFarland,CA,93250,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.674953,-119.225583,2026-03-02,202780,2026-03-02 02:32:39 UTC,,,,2021-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCFARLAND EV CPE250OTH,100 Industrial St,,McFarland,CA,93250,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.675057,-119.225645,2026-03-02,202781,2026-03-02 02:32:40 UTC,,,,2021-12-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GUARDSHACK PARKINGLOT #2,8418 S Lac Jac Ave,,Parlier,CA,93648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.612095,-119.485157,2026-03-02,202807,2026-03-02 02:38:53 UTC,,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GUARDSHACK PARKINGLOT #1,8418 S Lac Jac Ave,,Parlier,CA,93648,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.611942,-119.485147,2026-03-02,202808,2026-03-02 02:38:53 UTC,,,,2021-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RANCHOCUCAMONGA CP NEAR BLDG,11200 Base Line Rd,,Rancho Cucamonga,CA,91701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.12324,-117.559715,2026-03-02,202825,2026-03-02 02:38:41 UTC,,,,2021-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RANCHOCUCAMONGA CP SOUTH,11200 Base Line Road,,Rancho Cucamonga,CA,91701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.12323,-117.55973,2026-03-02,202826,2026-03-02 02:38:41 UTC,,,,2021-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DC CORRIDOR INYOKERN DC2,4467 US-395,,Inyokern,CA,93527,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,35.702086,-117.868683,2026-03-02,202864,2026-03-02 02:38:57 UTC,,,,2021-12-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLOCK C GARAGE BLOCK C #3,201 Campus Way,Garage Level 2,San Marcos,CA,92078,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.135455,-117.159379,2026-03-02,202892,2026-03-02 01:20:12 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LANCASTER BLVD MARRIOTT 1,847 W Lancaster Blvd,In Parking Lot,Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.698157,-118.146254,2026-03-02,202910,2026-03-02 02:38:47 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HUDSON875 GW 1,875 Howard St,,San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.781943,-122.403957,2026-03-02,202947,2026-03-02 02:07:24 UTC,,,,2021-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P2 05,300 S Grand Ave,P2 Near Elevators,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052598,-118.251491,2026-03-02,203011,2026-03-02 02:38:46 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P1 01,300 S Grand Ave,P1 Near Elevators,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052508,-118.251503,2026-03-02,203012,2026-03-02 02:38:52 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P1 02,300 S Grand Ave,P2 near elevators,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052535,-118.251477,2026-03-02,203013,2026-03-02 02:38:52 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P1 03,300 S Grand Ave,P2 Near Elevator,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052562,-118.251456,2026-03-02,203014,2026-03-02 02:38:52 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P1 04,300 S Grand Ave,P2 Near Elevator,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052583,-118.251437,2026-03-02,203015,2026-03-02 02:38:52 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ONE CAL PLAZA P5 06,300 S Grand Ave,P5 far wall from elevators,Los Angeles,CA,90071,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.052626,-118.251507,2026-03-02,203016,2026-03-02 02:38:56 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 15,1213 S. District Dr.,1st Fl. Near elec. Rm,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.94724,-118.341415,2026-03-02,203069,2026-03-02 02:37:15 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 10,1213 S. District Dr.,1st Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947117,-118.34268,2026-03-02,203070,2026-03-02 02:37:19 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 14,1213 S. District,1st Fl. West near Retail Engineer Office,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947384,-118.34315,2026-03-02,203071,2026-03-02 02:37:19 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 13,1213 S. District Dr.,1st. Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.94719,-118.342804,2026-03-02,203072,2026-03-02 02:37:19 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 3,1213 S. District Dr.,1st Fl. Center East,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947132,-118.342255,2026-03-02,203073,2026-03-02 02:37:19 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 5,1213 S. District Dr.,1st Fl. Center East,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.94735,-118.34265,2026-03-02,203074,2026-03-02 02:37:20 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 9,1213 S. District Dr.,1st Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947006,-118.34266,2026-03-02,203075,2026-03-02 02:37:20 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 4,1213 S. District Dr.,1st Fl. Center East,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947044,-118.342384,2026-03-02,203076,2026-03-02 02:37:20 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 6,1213 S. District Dr.,1st Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.94727,-118.34273,2026-03-02,203077,2026-03-02 02:37:20 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 8,1213 S. District Dr.,1st. Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.94691,-118.3426,2026-03-02,203078,2026-03-02 02:37:20 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 1,1213 S. District Dr.,1st Fl. Center East,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947178,-118.34208,2026-03-02,203079,2026-03-02 02:37:21 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOLLYWOOD PARK MU1 STATION 12,1213 S District Dr.,1st. Fl. Center,Inglewood,CA,90301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.947315,-118.34289,2026-03-02,203080,2026-03-02 02:37:21 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LVK FIVE RIVERS LEFT CHARGER,700 Terminal Cir,Inside the Airport Fence,Livermore,CA,94551,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.695736,-121.821163,2026-03-02,203084,2026-03-02 02:38:49 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LVK FIVE RIVERS RIGHT CHARGER,700 Terminal Cir,Inside Airport fence,Livermore,CA,94551,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.69583,-121.821163,2026-03-02,203085,2026-03-02 02:38:49 UTC,,,,2021-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City of McFarland,401 W Kern Ave,,McFarland,CA,93250,,661-792-3091,E,,Public,24 hours daily,,,,,,3,2,,ChargePoint Network,https://www.chargepoint.com,GPS,35.674904,-119.225427,2024-08-15,203101,2025-02-12 00:16:32 UTC,SG,,,2022-01-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,FED_GOV,,,,,,,,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,MBZOXNARD FAST CHARGE 1,1511 Auto Center Dr,,Oxnard,CA,93036,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.228977,-119.15517,2026-03-02,203139,2026-03-02 02:39:17 UTC,,,,2021-12-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1820 Industrial,1820 Industrial St,,Los Angeles,CA,90021,,866-300-3827,E,,Public,,,,,,,14,8,,EVCS,https://www.evcs.com,GPS,34.035224,-118.23392,2026-03-02,203269,2026-03-02 05:44:11 UTC,,,,2022-02-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lex CTR City,255 North Anaheim Boulevard,,Anaheim,CA,92805,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,33.8365817,-117.9151513,2026-03-02,203279,2026-03-02 01:01:48 UTC,,,,2018-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,GENERATOR SHED GENERATOR SHED,500 Casa Del Noyo,,Fort Bragg,CA,95437,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.425557,-123.803074,2026-03-02,203280,2026-03-02 01:10:59 UTC,,,,2021-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PARMER WEST 1 EV CHARGER #1,11080 White Rock Rd,,Rancho Cordova,CA,95670,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.587177,-121.27287,2026-03-02,203295,2026-03-02 02:39:15 UTC,,,,2021-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PARMER WEST 1 EV CHARGER #2,11080 White Rock Rd,,Rancho Cordova,CA,95670,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.587169,-121.272941,2026-03-02,203296,2026-03-02 02:39:15 UTC,,,,2021-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PARMER WEST 1 EV CHARGER #3,11080 White Rock Rd,,Rancho Cordova,CA,95670,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.587164,-121.273011,2026-03-02,203297,2026-03-02 02:39:16 UTC,,,,2021-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Westfield Topanga (Canoga Park, CA)",6600 Topanga Canyon Blvd,,Canoga Park,CA,91303,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,34.19098,-118.60523,2026-03-02,203303,2026-03-02 04:43:05 UTC,,,,2021-12-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOSPITAL DHDH 02,1771 Dominican Way,South of education building,Santa Cruz,CA,95065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.991512,-121.982219,2026-03-02,203329,2026-03-02 01:17:29 UTC,,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CPW GARAGE CPW GARAGE #1,10250 Santa Monica Blvd,Level A,Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.056899,-118.418804,2026-03-02,203330,2026-03-02 01:18:54 UTC,,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CPW GARAGE CPW GARAGE #3,1930 Century Park W,Level A,Los Angeles,CA,90067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.056797,-118.418946,2026-03-02,203331,2026-03-02 01:19:33 UTC,,,,2021-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UCSD CP-P707 DC 1,UCSD Health La Jolla Station,Near overhead trolly tracks,La Jolla,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.881424,-117.22335,2026-03-02,203349,2026-03-02 02:39:22 UTC,,,,2021-12-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CA COMPACTION STATION 1,42851 Sierra Hwy,,Lancaster,CA,93534,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.661755,-118.131547,2026-03-02,203359,2026-03-02 02:31:35 UTC,,,,2022-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCC STATION 8,2860 Gateway Oaks Dr,,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.622568,-121.518865,2026-03-02,203365,2026-03-02 02:39:01 UTC,,,,2022-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UCSD CP-NV WST DC1-1,9335 Athena Circle,1st floor of Nuevo West Parking Structure. Enter via Athena Circle ground floor entrance and turn right.,La Jolla,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,32.876354,-117.222239,2026-03-02,203368,2026-03-02 02:39:25 UTC,,,,2022-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gateway Oaks Metro Center,2710 Gateway Oaks Dr,,Sacramento,CA,95833,,916-921-5795,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,38.615468,-121.517263,2025-06-06,204266,2026-02-02 23:16:24 UTC,P,,,2017-02-07,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CITY OF WILLITS PARKING LOT 01,101 W Mendocino Ave,,Willits,CA,95490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.411113,-123.355816,2026-03-02,204394,2026-03-02 01:35:44 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DC CORRIDOR TARGETPDALE L2,39440 10th Street West,,Palmdale,CA,93551,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.598906,-118.147412,2026-03-02,204397,2026-03-02 02:03:53 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 14,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.812916,-119.80575,2026-03-02,204411,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 20,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.81286,-119.80572,2026-03-02,204412,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 13,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.81289,-119.80578,2026-03-02,204413,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 12,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.812893,-119.805761,2026-03-02,204414,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 18,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.812866,-119.805756,2026-03-02,204415,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FIG GARDEN FGFC STATION 15,5260 N Palm Ave,,Fresno,CA,93704,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.8129,-119.80575,2026-03-02,204416,2026-03-02 02:37:00 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
